[Test data]

Record,Mode,Location,Points,Counts,Date & Time,Sample Time,Interval Time,Ch1 Size, Ch1 Data ,Ch2 Size, Ch2 Data,Ch3 Size,Ch3 Data ,Unit,
,,,,684,2021-06-08 08:41:26,00:01:00,00:01:30,0.5um,2264733,2.5um,10948,5.0um,1059,/m3,
,,,,685,2021-06-08 08:42:56,00:01:00,00:01:30,0.5um,2256258,2.5um,5650,5.0um,353,/m3,
,,,,686,2021-06-08 08:44:26,00:01:00,00:01:30,0.5um,2375975,2.5um,6357,5.0um,1059,/m3,
,,,,687,2021-06-08 08:45:56,00:01:00,00:01:30,0.5um,2266146,2.5um,9888,5.0um,706,/m3,
,,,,688,2021-06-08 08:47:26,00:01:00,00:01:30,0.5um,2288747,2.5um,9182,5.0um,353,/m3,
,,,,689,2021-06-08 08:48:56,00:01:00,00:01:30,0.5um,2248135,2.5um,9182,5.0um,1059,/m3,
,,,,690,2021-06-08 08:50:26,00:01:00,00:01:30,0.5um,2241779,2.5um,6710,5.0um,353,/m3,
,,,,691,2021-06-08 08:51:56,00:01:00,00:01:30,0.5um,2205051,2.5um,7769,5.0um,1059,/m3,
,,,,692,2021-06-08 08:53:26,00:01:00,00:01:30,0.5um,2195870,2.5um,4238,5.0um,353,/m3,
,,,,693,2021-06-08 08:54:56,00:01:00,00:01:30,0.5um,2145723,2.5um,4591,5.0um,0,/m3,
,,,,694,2021-06-08 08:56:26,00:01:00,00:01:30,0.5um,2134775,2.5um,6710,5.0um,353,/m3,
,,,,695,2021-06-08 08:57:56,00:01:00,00:01:30,0.5um,2134775,2.5um,7769,5.0um,353,/m3,
,,,,696,2021-06-08 08:59:26,00:01:00,00:01:30,0.5um,2195163,2.5um,5650,5.0um,0,/m3,
,,,,697,2021-06-08 09:00:56,00:01:00,00:01:30,0.5um,2118177,2.5um,2472,5.0um,0,/m3,
,,,,698,2021-06-08 09:02:26,00:01:00,00:01:30,0.5um,2140072,2.5um,5650,5.0um,0,/m3,
,,,,699,2021-06-08 09:03:56,00:01:00,00:01:30,0.5um,2105464,2.5um,6357,5.0um,0,/m3,
,,,,700,2021-06-08 09:05:26,00:01:00,00:01:30,0.5um,2159142,2.5um,8829,5.0um,353,/m3,
,,,,701,2021-06-08 09:06:56,00:01:00,00:01:30,0.5um,2148195,2.5um,6357,5.0um,0,/m3,
,,,,702,2021-06-08 09:08:26,00:01:00,00:01:30,0.5um,2121709,2.5um,6357,5.0um,353,/m3,
,,,,703,2021-06-08 09:09:56,00:01:00,00:01:30,0.5um,2068030,2.5um,6004,5.0um,353,/m3,
,,,,704,2021-06-08 09:11:26,00:01:00,00:01:30,0.5um,2075093,2.5um,8476,5.0um,0,/m3,
,,,,705,2021-06-08 09:12:56,00:01:00,00:01:30,0.5um,2140779,2.5um,3885,5.0um,0,/m3,
,,,,706,2021-06-08 09:14:26,00:01:00,00:01:30,0.5um,2079684,2.5um,4944,5.0um,706,/m3,
,,,,707,2021-06-08 09:15:56,00:01:00,00:01:30,0.5um,2099107,2.5um,4944,5.0um,353,/m3,
,,,,708,2021-06-08 09:17:26,00:01:00,00:01:30,0.5um,2047901,2.5um,4944,5.0um,706,/m3,
,,,,709,2021-06-08 09:18:56,00:01:00,00:01:30,0.5um,2056730,2.5um,6710,5.0um,1413,/m3,
,,,,710,2021-06-08 09:20:26,00:01:00,00:01:30,0.5um,2060967,2.5um,4238,5.0um,0,/m3,
,,,,711,2021-06-08 09:21:56,00:01:00,00:01:30,0.5um,2071209,2.5um,6710,5.0um,0,/m3,
,,,,712,2021-06-08 09:23:26,00:01:00,00:01:30,0.5um,2035188,2.5um,5297,5.0um,353,/m3,
,,,,713,2021-06-08 09:24:56,00:01:00,00:01:30,0.5um,2035188,2.5um,5650,5.0um,0,/m3,
,,,,714,2021-06-08 09:26:26,00:01:00,00:01:30,0.5um,2035188,2.5um,6004,5.0um,353,/m3,
,,,,715,2021-06-08 09:27:56,00:01:00,00:01:30,0.5um,2058848,2.5um,4591,5.0um,353,/m3,
,,,,716,2021-06-08 09:29:26,00:01:00,00:01:30,0.5um,2057436,2.5um,6357,5.0um,353,/m3,
,,,,717,2021-06-08 09:30:56,00:01:00,00:01:30,0.5um,1967736,2.5um,6004,5.0um,353,/m3,
,,,,718,2021-06-08 09:32:26,00:01:00,00:01:30,0.5um,1943016,2.5um,3531,5.0um,0,/m3,
,,,,719,2021-06-08 09:33:56,00:01:00,00:01:30,0.5um,1915471,2.5um,3178,5.0um,353,/m3,
,,,,720,2021-06-08 09:35:26,00:01:00,00:01:30,0.5um,1943369,2.5um,3885,5.0um,0,/m3,
,,,,721,2021-06-08 09:36:56,00:01:00,00:01:30,0.5um,1967736,2.5um,1766,5.0um,0,/m3,
,,,,722,2021-06-08 09:38:26,00:01:00,00:01:30,0.5um,2003404,2.5um,7416,5.0um,0,/m3,
,,,,723,2021-06-08 09:39:56,00:01:00,00:01:30,0.5um,1992104,2.5um,4591,5.0um,0,/m3,
,,,,724,2021-06-08 09:41:26,00:01:00,00:01:30,0.5um,1985041,2.5um,6004,5.0um,0,/m3,
,,,,725,2021-06-08 09:42:56,00:01:00,00:01:30,0.5um,1986100,2.5um,3885,5.0um,0,/m3,
,,,,726,2021-06-08 09:44:26,00:01:00,00:01:30,0.5um,1929950,2.5um,6710,5.0um,1059,/m3,
,,,,727,2021-06-08 09:45:56,00:01:00,00:01:30,0.5um,1902051,2.5um,2119,5.0um,0,/m3,
,,,,728,2021-06-08 09:47:26,00:01:00,00:01:30,0.5um,1949020,2.5um,4944,5.0um,353,/m3,
,,,,729,2021-06-08 09:48:56,00:01:00,00:01:30,0.5um,1914411,2.5um,4238,5.0um,353,/m3,
,,,,730,2021-06-08 09:50:26,00:01:00,00:01:30,0.5um,1960320,2.5um,4944,5.0um,706,/m3,
,,,,731,2021-06-08 09:51:56,00:01:00,00:01:30,0.5um,1954670,2.5um,4591,5.0um,353,/m3,
,,,,732,2021-06-08 09:53:26,00:01:00,00:01:30,0.5um,2045429,2.5um,6004,5.0um,0,/m3,
,,,,733,2021-06-08 09:54:56,00:01:00,00:01:30,0.5um,1967736,2.5um,5650,5.0um,1059,/m3,
,,,,734,2021-06-08 09:56:26,00:01:00,00:01:30,0.5um,2004817,2.5um,5297,5.0um,706,/m3,
,,,,735,2021-06-08 09:57:56,00:01:00,00:01:30,0.5um,1959614,2.5um,8476,5.0um,706,/m3,
,,,,736,2021-06-08 09:59:26,00:01:00,00:01:30,0.5um,1974093,2.5um,6357,5.0um,706,/m3,
,,,,737,2021-06-08 10:00:56,00:01:00,00:01:30,0.5um,1966677,2.5um,5297,5.0um,353,/m3,
,,,,738,2021-06-08 10:02:26,00:01:00,00:01:30,0.5um,2015411,2.5um,6004,5.0um,0,/m3,
,,,,739,2021-06-08 10:03:56,00:01:00,00:01:30,0.5um,1948313,2.5um,7416,5.0um,1059,/m3,
,,,,740,2021-06-08 10:05:26,00:01:00,00:01:30,0.5um,1973740,2.5um,7769,5.0um,353,/m3,
,,,,741,2021-06-08 10:06:56,00:01:00,00:01:30,0.5um,1962086,2.5um,4944,5.0um,0,/m3,
,,,,742,2021-06-08 10:08:26,00:01:00,00:01:30,0.5um,2002698,2.5um,6710,5.0um,706,/m3,
,,,,743,2021-06-08 10:09:56,00:01:00,00:01:30,0.5um,1958555,2.5um,7063,5.0um,353,/m3,
,,,,744,2021-06-08 10:11:26,00:01:00,00:01:30,0.5um,1927478,2.5um,6357,5.0um,706,/m3,
,,,,745,2021-06-08 10:12:56,00:01:00,00:01:30,0.5um,1915824,2.5um,4238,5.0um,0,/m3,
,,,,746,2021-06-08 10:14:26,00:01:00,00:01:30,0.5um,1868149,2.5um,3885,5.0um,706,/m3,
,,,,747,2021-06-08 10:15:56,00:01:00,00:01:30,0.5um,1890397,2.5um,4591,5.0um,0,/m3,
,,,,748,2021-06-08 10:17:26,00:01:00,00:01:30,0.5um,1897107,2.5um,5650,5.0um,706,/m3,
,,,,749,2021-06-08 10:18:56,00:01:00,00:01:30,0.5um,1876978,2.5um,4238,5.0um,0,/m3,
,,,,750,2021-06-08 10:20:26,00:01:00,00:01:30,0.5um,1862145,2.5um,6004,5.0um,706,/m3,
,,,,751,2021-06-08 10:21:56,00:01:00,00:01:30,0.5um,1898873,2.5um,6357,5.0um,706,/m3,
,,,,752,2021-06-08 10:23:26,00:01:00,00:01:30,0.5um,1916883,2.5um,4591,5.0um,706,/m3,
,,,,753,2021-06-08 10:24:56,00:01:00,00:01:30,0.5um,1894635,2.5um,7769,5.0um,706,/m3,
,,,,754,2021-06-08 10:26:26,00:01:00,00:01:30,0.5um,1840250,2.5um,6710,5.0um,1059,/m3,
,,,,755,2021-06-08 10:27:56,00:01:00,00:01:30,0.5um,1883687,2.5um,8122,5.0um,353,/m3,
,,,,756,2021-06-08 10:29:26,00:01:00,00:01:30,0.5um,1906289,2.5um,6004,5.0um,1059,/m3,
,,,,757,2021-06-08 10:30:56,00:01:00,00:01:30,0.5um,1845548,2.5um,7769,5.0um,2119,/m3,
,,,,758,2021-06-08 10:32:26,00:01:00,00:01:30,0.5um,1844135,2.5um,10241,5.0um,353,/m3,
,,,,759,2021-06-08 10:33:56,00:01:00,00:01:30,0.5um,1838485,2.5um,6710,5.0um,353,/m3,
,,,,760,2021-06-08 10:35:26,00:01:00,00:01:30,0.5um,1803523,2.5um,4591,5.0um,353,/m3,
,,,,761,2021-06-08 10:36:56,00:01:00,00:01:30,0.5um,1852964,2.5um,6710,5.0um,1413,/m3,
,,,,762,2021-06-08 10:38:26,00:01:00,00:01:30,0.5um,1843782,2.5um,11301,5.0um,1059,/m3,
,,,,763,2021-06-08 10:39:56,00:01:00,00:01:30,0.5um,1890044,2.5um,3885,5.0um,0,/m3,
,,,,764,2021-06-08 10:41:26,00:01:00,00:01:30,0.5um,1840250,2.5um,6710,5.0um,0,/m3,
,,,,765,2021-06-08 10:42:56,00:01:00,00:01:30,0.5um,1804229,2.5um,6710,5.0um,353,/m3,
,,,,766,2021-06-08 10:44:26,00:01:00,00:01:30,0.5um,1852257,2.5um,5650,5.0um,706,/m3,
,,,,767,2021-06-08 10:45:56,00:01:00,00:01:30,0.5um,1791869,2.5um,6357,5.0um,353,/m3,
,,,,768,2021-06-08 10:47:26,00:01:00,00:01:30,0.5um,1794694,2.5um,6357,5.0um,706,/m3,
,,,,769,2021-06-08 10:48:56,00:01:00,00:01:30,0.5um,1815177,2.5um,5297,5.0um,0,/m3,
,,,,770,2021-06-08 10:50:26,00:01:00,00:01:30,0.5um,1761498,2.5um,7416,5.0um,0,/m3,
,,,,771,2021-06-08 10:51:56,00:01:00,00:01:30,0.5um,1729009,2.5um,2472,5.0um,0,/m3,
,,,,772,2021-06-08 10:53:26,00:01:00,00:01:30,0.5um,1742075,2.5um,4591,5.0um,0,/m3,
,,,,773,2021-06-08 10:54:56,00:01:00,00:01:30,0.5um,1710998,2.5um,7063,5.0um,0,/m3,
,,,,774,2021-06-08 10:56:26,00:01:00,00:01:30,0.5um,1734306,2.5um,5650,5.0um,353,/m3,
,,,,775,2021-06-08 10:57:56,00:01:00,00:01:30,0.5um,1712058,2.5um,4238,5.0um,706,/m3,
,,,,776,2021-06-08 10:59:26,00:01:00,00:01:30,0.5um,1692988,2.5um,2472,5.0um,0,/m3,
,,,,777,2021-06-08 11:00:56,00:01:00,00:01:30,0.5um,1709233,2.5um,2825,5.0um,353,/m3,
,,,,778,2021-06-08 11:02:26,00:01:00,00:01:30,0.5um,1688750,2.5um,4591,5.0um,0,/m3,
,,,,779,2021-06-08 11:03:56,00:01:00,00:01:30,0.5um,1655907,2.5um,4944,5.0um,0,/m3,
,,,,780,2021-06-08 11:05:26,00:01:00,00:01:30,0.5um,1669327,2.5um,3531,5.0um,0,/m3,
,,,,781,2021-06-08 11:06:56,00:01:00,00:01:30,0.5um,1705348,2.5um,4238,5.0um,0,/m3,
,,,,782,2021-06-08 11:08:26,00:01:00,00:01:30,0.5um,1696519,2.5um,3885,5.0um,706,/m3,
,,,,783,2021-06-08 11:09:56,00:01:00,00:01:30,0.5um,1727949,2.5um,5297,5.0um,0,/m3,
,,,,784,2021-06-08 11:11:26,00:01:00,00:01:30,0.5um,1741016,2.5um,7063,5.0um,0,/m3,
,,,,785,2021-06-08 11:12:56,00:01:00,00:01:30,0.5um,1719121,2.5um,4944,5.0um,0,/m3,
,,,,786,2021-06-08 11:14:26,00:01:00,00:01:30,0.5um,1741016,2.5um,6710,5.0um,353,/m3,
,,,,787,2021-06-08 11:15:56,00:01:00,00:01:30,0.5um,1729362,2.5um,6004,5.0um,353,/m3,
,,,,788,2021-06-08 11:17:26,00:01:00,00:01:30,0.5um,1755495,2.5um,8122,5.0um,353,/m3,
,,,,789,2021-06-08 11:18:56,00:01:00,00:01:30,0.5um,1778803,2.5um,4238,5.0um,353,/m3,
,,,,790,2021-06-08 11:20:26,00:01:00,00:01:30,0.5um,1787631,2.5um,7769,5.0um,706,/m3,
,,,,791,2021-06-08 11:21:56,00:01:00,00:01:30,0.5um,1805289,2.5um,6710,5.0um,1059,/m3,
,,,,792,2021-06-08 11:23:26,00:01:00,00:01:30,0.5um,1866030,2.5um,11654,5.0um,1059,/m3,
,,,,793,2021-06-08 11:24:56,00:01:00,00:01:30,0.5um,1814824,2.5um,11654,5.0um,353,/m3,
,,,,794,2021-06-08 11:26:26,00:01:00,00:01:30,0.5um,1858967,2.5um,6357,5.0um,1059,/m3,
,,,,795,2021-06-08 11:27:56,00:01:00,00:01:30,0.5um,1874506,2.5um,6004,5.0um,706,/m3,
,,,,796,2021-06-08 11:29:26,00:01:00,00:01:30,0.5um,1896048,2.5um,10594,5.0um,1059,/m3,
,,,,797,2021-06-08 11:30:56,00:01:00,00:01:30,0.5um,1931009,2.5um,11301,5.0um,353,/m3,
,,,,798,2021-06-08 11:32:26,00:01:00,00:01:30,0.5um,1925359,2.5um,7769,5.0um,1413,/m3,
,,,,799,2021-06-08 11:33:56,00:01:00,00:01:30,0.5um,1946901,2.5um,10241,5.0um,353,/m3,
,,,,800,2021-06-08 11:35:26,00:01:00,00:01:30,0.5um,1949020,2.5um,10241,5.0um,0,/m3,
,,,,801,2021-06-08 11:36:56,00:01:00,00:01:30,0.5um,1980450,2.5um,6004,5.0um,706,/m3,
,,,,802,2021-06-08 11:38:26,00:01:00,00:01:30,0.5um,2009055,2.5um,10594,5.0um,0,/m3,
,,,,803,2021-06-08 11:39:56,00:01:00,00:01:30,0.5um,1932069,2.5um,9888,5.0um,706,/m3,
,,,,804,2021-06-08 11:41:26,00:01:00,00:01:30,0.5um,2021415,2.5um,10948,5.0um,353,/m3,
,,,,805,2021-06-08 11:42:56,00:01:00,00:01:30,0.5um,2023534,2.5um,6357,5.0um,353,/m3,
,,,,806,2021-06-08 11:44:26,00:01:00,00:01:30,0.5um,2045429,2.5um,12007,5.0um,706,/m3,
,,,,807,2021-06-08 11:45:56,00:01:00,00:01:30,0.5um,2111467,2.5um,10948,5.0um,1059,/m3,
,,,,808,2021-06-08 11:47:26,00:01:00,00:01:30,0.5um,2117471,2.5um,10241,5.0um,353,/m3,
,,,,809,2021-06-08 11:48:56,00:01:00,00:01:30,0.5um,2105817,2.5um,11301,5.0um,0,/m3,
,,,,810,2021-06-08 11:50:26,00:01:00,00:01:30,0.5um,2100873,2.5um,9182,5.0um,1059,/m3,
,,,,811,2021-06-08 11:51:56,00:01:00,00:01:30,0.5um,2071209,2.5um,10594,5.0um,0,/m3,
,,,,812,2021-06-08 11:53:26,00:01:00,00:01:30,0.5um,2088513,2.5um,10241,5.0um,353,/m3,
,,,,813,2021-06-08 11:54:56,00:01:00,00:01:30,0.5um,2138307,2.5um,10241,5.0um,353,/m3,
,,,,814,2021-06-08 11:56:26,00:01:00,00:01:30,0.5um,2126300,2.5um,8476,5.0um,0,/m3,
,,,,815,2021-06-08 11:57:56,00:01:00,00:01:30,0.5um,2138660,2.5um,10948,5.0um,353,/m3,
,,,,816,2021-06-08 11:59:26,00:01:00,00:01:30,0.5um,2084981,2.5um,8122,5.0um,0,/m3,
,,,,817,2021-06-08 12:00:56,00:01:00,00:01:30,0.5um,2111821,2.5um,10594,5.0um,706,/m3,
,,,,818,2021-06-08 12:02:26,00:01:00,00:01:30,0.5um,2137953,2.5um,8122,5.0um,353,/m3,
,,,,819,2021-06-08 12:03:56,00:01:00,00:01:30,0.5um,2099107,2.5um,6004,5.0um,706,/m3,
,,,,820,2021-06-08 12:05:26,00:01:00,00:01:30,0.5um,2051079,2.5um,10241,5.0um,706,/m3,
,,,,821,2021-06-08 12:06:56,00:01:00,00:01:30,0.5um,2093104,2.5um,11301,5.0um,1413,/m3,
,,,,822,2021-06-08 12:08:26,00:01:00,00:01:30,0.5um,2162674,2.5um,9888,5.0um,1413,/m3,
,,,,823,2021-06-08 12:09:56,00:01:00,00:01:30,0.5um,2099107,2.5um,5650,5.0um,706,/m3,
,,,,824,2021-06-08 12:11:26,00:01:00,00:01:30,0.5um,2174328,2.5um,7769,5.0um,353,/m3,
,,,,825,2021-06-08 12:12:56,00:01:00,00:01:30,0.5um,2107936,2.5um,6710,5.0um,0,/m3,
,,,,826,2021-06-08 12:14:26,00:01:00,00:01:30,0.5um,2102286,2.5um,7416,5.0um,353,/m3,
,,,,827,2021-06-08 12:15:56,00:01:00,00:01:30,0.5um,2085688,2.5um,5297,5.0um,353,/m3,
,,,,828,2021-06-08 12:17:26,00:01:00,00:01:30,0.5um,2049667,2.5um,10241,5.0um,1413,/m3,
,,,,829,2021-06-08 12:18:56,00:01:00,00:01:30,0.5um,2069090,2.5um,5650,5.0um,353,/m3,
,,,,830,2021-06-08 12:20:26,00:01:00,00:01:30,0.5um,2078272,2.5um,5297,5.0um,0,/m3,
,,,,831,2021-06-08 12:21:56,00:01:00,00:01:30,0.5um,2070502,2.5um,3885,5.0um,353,/m3,
,,,,832,2021-06-08 12:23:26,00:01:00,00:01:30,0.5um,2099460,2.5um,7769,5.0um,706,/m3,
,,,,833,2021-06-08 12:24:56,00:01:00,00:01:30,0.5um,2072268,2.5um,8476,5.0um,353,/m3,
,,,,834,2021-06-08 12:26:26,00:01:00,00:01:30,0.5um,2135128,2.5um,7769,5.0um,706,/m3,
,,,,835,2021-06-08 12:27:56,00:01:00,00:01:30,0.5um,2130184,2.5um,8476,5.0um,1413,/m3,
,,,,836,2021-06-08 12:29:26,00:01:00,00:01:30,0.5um,2214940,2.5um,4238,5.0um,0,/m3,
,,,,837,2021-06-08 12:30:56,00:01:00,00:01:30,0.5um,2100873,2.5um,7063,5.0um,353,/m3,
,,,,838,2021-06-08 12:32:26,00:01:00,00:01:30,0.5um,2201167,2.5um,4238,5.0um,706,/m3,
,,,,839,2021-06-08 12:33:56,00:01:00,00:01:30,0.5um,2243191,2.5um,5297,5.0um,1059,/m3,
,,,,840,2021-06-08 12:35:26,00:01:00,00:01:30,0.5um,2228359,2.5um,6357,5.0um,353,/m3,
,,,,841,2021-06-08 12:36:56,00:01:00,00:01:30,0.5um,2291572,2.5um,6710,5.0um,706,/m3,
,,,,842,2021-06-08 12:38:26,00:01:00,00:01:30,0.5um,2346310,2.5um,6357,5.0um,353,/m3,
,,,,843,2021-06-08 12:39:56,00:01:00,00:01:30,0.5um,2341013,2.5um,5650,5.0um,0,/m3,
,,,,844,2021-06-08 12:41:26,00:01:00,00:01:30,0.5um,2353373,2.5um,8829,5.0um,0,/m3,
,,,,845,2021-06-08 12:42:56,00:01:00,00:01:30,0.5um,2444485,2.5um,9535,5.0um,353,/m3,
,,,,846,2021-06-08 12:44:26,00:01:00,00:01:30,0.5um,2466380,2.5um,6710,5.0um,0,/m3,
,,,,847,2021-06-08 12:45:56,00:01:00,00:01:30,0.5um,2544779,2.5um,10948,5.0um,353,/m3,
,,,,848,2021-06-08 12:47:26,00:01:00,00:01:30,0.5um,2652842,2.5um,9888,5.0um,353,/m3,
,,,,849,2021-06-08 12:48:56,00:01:00,00:01:30,0.5um,2614702,2.5um,9182,5.0um,1059,/m3,
,,,,850,2021-06-08 12:50:26,00:01:00,00:01:30,0.5um,2612936,2.5um,5650,5.0um,353,/m3,
,,,,851,2021-06-08 12:51:56,00:01:00,00:01:30,0.5um,2692748,2.5um,10594,5.0um,353,/m3,
,,,,852,2021-06-08 12:53:26,00:01:00,00:01:30,0.5um,2675444,2.5um,7416,5.0um,353,/m3,
,,,,853,2021-06-08 12:54:56,00:01:00,00:01:30,0.5um,2681447,2.5um,8122,5.0um,353,/m3,
,,,,854,2021-06-08 12:56:26,00:01:00,00:01:30,0.5um,2720293,2.5um,8122,5.0um,353,/m3,
,,,,855,2021-06-08 12:57:56,00:01:00,00:01:30,0.5um,2751370,2.5um,10241,5.0um,353,/m3,
,,,,856,2021-06-08 12:59:26,00:01:00,00:01:30,0.5um,2796220,2.5um,10594,5.0um,706,/m3,
,,,,857,2021-06-08 13:00:56,00:01:00,00:01:30,0.5um,2718174,2.5um,6357,5.0um,0,/m3,
,,,,858,2021-06-08 13:02:26,00:01:00,00:01:30,0.5um,2749958,2.5um,6357,5.0um,0,/m3,
,,,,859,2021-06-08 13:03:56,00:01:00,00:01:30,0.5um,2721353,2.5um,6357,5.0um,1413,/m3,
,,,,860,2021-06-08 13:05:26,00:01:00,00:01:30,0.5um,2725590,2.5um,7769,5.0um,1059,/m3,
,,,,861,2021-06-08 13:06:56,00:01:00,00:01:30,0.5um,2765849,2.5um,6710,5.0um,353,/m3,
,,,,862,2021-06-08 13:08:26,00:01:00,00:01:30,0.5um,2746779,2.5um,5650,5.0um,353,/m3,
,,,,863,2021-06-08 13:09:56,00:01:00,00:01:30,0.5um,2782800,2.5um,6710,5.0um,1059,/m3,
,,,,864,2021-06-08 13:11:26,00:01:00,00:01:30,0.5um,2808580,2.5um,3885,5.0um,0,/m3,
,,,,865,2021-06-08 13:12:56,00:01:00,00:01:30,0.5um,2813524,2.5um,4944,5.0um,0,/m3,
,,,,866,2021-06-08 13:14:26,00:01:00,00:01:30,0.5um,2892982,2.5um,6004,5.0um,0,/m3,
,,,,867,2021-06-08 13:15:56,00:01:00,00:01:30,0.5um,2867203,2.5um,4591,5.0um,0,/m3,
,,,,868,2021-06-08 13:17:26,00:01:00,00:01:30,0.5um,2884154,2.5um,10241,5.0um,1059,/m3,
,,,,869,2021-06-08 13:18:56,00:01:00,00:01:30,0.5um,2930063,2.5um,9888,5.0um,1059,/m3,
,,,,870,2021-06-08 13:20:26,00:01:00,00:01:30,0.5um,2984094,2.5um,8476,5.0um,0,/m3,
,,,,871,2021-06-08 13:21:56,00:01:00,00:01:30,0.5um,2977384,2.5um,6004,5.0um,1766,/m3,
,,,,872,2021-06-08 13:23:26,00:01:00,00:01:30,0.5um,3009168,2.5um,7416,5.0um,706,/m3,
,,,,873,2021-06-08 13:24:56,00:01:00,00:01:30,0.5um,3058255,2.5um,7416,5.0um,0,/m3,
,,,,874,2021-06-08 13:26:26,00:01:00,00:01:30,0.5um,3096042,2.5um,11654,5.0um,1766,/m3,
,,,,875,2021-06-08 13:27:56,00:01:00,00:01:30,0.5um,3146542,2.5um,11654,5.0um,706,/m3,
,,,,876,2021-06-08 13:29:26,00:01:00,00:01:30,0.5um,3127472,2.5um,8829,5.0um,353,/m3,
,,,,877,2021-06-08 13:30:56,00:01:00,00:01:30,0.5um,3140538,2.5um,8829,5.0um,706,/m3,
,,,,878,2021-06-08 13:32:26,00:01:00,00:01:30,0.5um,3154664,2.5um,8122,5.0um,353,/m3,
,,,,879,2021-06-08 13:33:56,00:01:00,00:01:30,0.5um,3120056,2.5um,7063,5.0um,353,/m3,
,,,,880,2021-06-08 13:35:26,00:01:00,00:01:30,0.5um,3193157,2.5um,6710,5.0um,706,/m3,
,,,,881,2021-06-08 13:36:56,00:01:00,00:01:30,0.5um,3192098,2.5um,6710,5.0um,706,/m3,
,,,,882,2021-06-08 13:38:26,00:01:00,00:01:30,0.5um,3183622,2.5um,8122,5.0um,706,/m3,
,,,,883,2021-06-08 13:39:56,00:01:00,00:01:30,0.5um,3198808,2.5um,5650,5.0um,0,/m3,
,,,,884,2021-06-08 13:41:26,00:01:00,00:01:30,0.5um,3251780,2.5um,4238,5.0um,706,/m3,
,,,,885,2021-06-08 13:42:56,00:01:00,00:01:30,0.5um,3219643,2.5um,10594,5.0um,0,/m3,
,,,,886,2021-06-08 13:44:26,00:01:00,00:01:30,0.5um,3252839,2.5um,8829,5.0um,1059,/m3,
,,,,887,2021-06-08 13:45:56,00:01:00,00:01:30,0.5um,3250014,2.5um,7063,5.0um,706,/m3,
,,,,888,2021-06-08 13:47:26,00:01:00,00:01:30,0.5um,3225647,2.5um,7769,5.0um,706,/m3,
,,,,889,2021-06-08 13:48:56,00:01:00,00:01:30,0.5um,3337595,2.5um,7416,5.0um,353,/m3,
,,,,890,2021-06-08 13:50:26,00:01:00,00:01:30,0.5um,3367612,2.5um,8829,5.0um,353,/m3,
,,,,891,2021-06-08 13:51:56,00:01:00,00:01:30,0.5um,3407518,2.5um,6710,5.0um,353,/m3,
,,,,892,2021-06-08 13:53:26,00:01:00,00:01:30,0.5um,3400455,2.5um,7769,5.0um,1413,/m3,
,,,,893,2021-06-08 13:54:56,00:01:00,00:01:30,0.5um,3444598,2.5um,6710,5.0um,706,/m3,
,,,,894,2021-06-08 13:56:26,00:01:00,00:01:30,0.5um,3577382,2.5um,11301,5.0um,706,/m3,
,,,,895,2021-06-08 13:57:56,00:01:00,00:01:30,0.5um,3503574,2.5um,10241,5.0um,706,/m3,
,,,,896,2021-06-08 13:59:26,00:01:00,00:01:30,0.5um,3578794,2.5um,10594,5.0um,1059,/m3,
,,,,897,2021-06-08 14:00:56,00:01:00,00:01:30,0.5um,3574556,2.5um,8829,5.0um,353,/m3,
,,,,898,2021-06-08 14:02:26,00:01:00,00:01:30,0.5um,3469319,2.5um,7416,5.0um,706,/m3,
,,,,899,2021-06-08 14:03:56,00:01:00,00:01:30,0.5um,3499336,2.5um,7416,5.0um,0,/m3,
,,,,900,2021-06-08 14:05:26,00:01:00,00:01:30,0.5um,3503927,2.5um,7769,5.0um,353,/m3,
,,,,901,2021-06-08 14:06:56,00:01:00,00:01:30,0.5um,3490507,2.5um,9535,5.0um,353,/m3,
,,,,902,2021-06-08 14:08:26,00:01:00,00:01:30,0.5um,3514521,2.5um,10948,5.0um,1413,/m3,
,,,,903,2021-06-08 14:09:56,00:01:00,00:01:30,0.5um,3460490,2.5um,9182,5.0um,1059,/m3,
,,,,904,2021-06-08 14:11:26,00:01:00,00:01:30,0.5um,3448836,2.5um,7769,5.0um,0,/m3,
,,,,905,2021-06-08 14:12:56,00:01:00,00:01:30,0.5um,3471791,2.5um,8122,5.0um,353,/m3,
,,,,906,2021-06-08 14:14:26,00:01:00,00:01:30,0.5um,3497570,2.5um,6710,5.0um,353,/m3,
,,,,907,2021-06-08 14:15:56,00:01:00,00:01:30,0.5um,3447423,2.5um,6357,5.0um,0,/m3,
,,,,908,2021-06-08 14:17:26,00:01:00,00:01:30,0.5um,3372556,2.5um,8476,5.0um,1413,/m3,
,,,,909,2021-06-08 14:18:56,00:01:00,00:01:30,0.5um,3436123,2.5um,6357,5.0um,0,/m3,
,,,,910,2021-06-08 14:20:26,00:01:00,00:01:30,0.5um,3441773,2.5um,7416,5.0um,706,/m3,
,,,,911,2021-06-08 14:21:56,00:01:00,00:01:30,0.5um,3352780,2.5um,7769,5.0um,706,/m3,
,,,,912,2021-06-08 14:23:26,00:01:00,00:01:30,0.5um,3431179,2.5um,7416,5.0um,353,/m3,
,,,,913,2021-06-08 14:24:56,00:01:00,00:01:30,0.5um,3431532,2.5um,8122,5.0um,353,/m3,
,,,,914,2021-06-08 14:26:26,00:01:00,00:01:30,0.5um,3352427,2.5um,6357,5.0um,706,/m3,
